frame,timestamp_ms,left_present,right_present,left_score,right_score,left_lm0_x,left_lm0_y,left_lm0_z,left_lm1_x,left_lm1_y,left_lm1_z,left_lm2_x,left_lm2_y,left_lm2_z,left_lm3_x,left_lm3_y,left_lm3_z,left_lm4_x,left_lm4_y,left_lm4_z,left_lm5_x,left_lm5_y,left_lm5_z,left_lm6_x,left_lm6_y,left_lm6_z,left_lm7_x,left_lm7_y,left_lm7_z,left_lm8_x,left_lm8_y,left_lm8_z,left_lm9_x,left_lm9_y,left_lm9_z,left_lm10_x,left_lm10_y,left_lm10_z,left_lm11_x,left_lm11_y,left_lm11_z,left_lm12_x,left_lm12_y,left_lm12_z,left_lm13_x,left_lm13_y,left_lm13_z,left_lm14_x,left_lm14_y,left_lm14_z,left_lm15_x,left_lm15_y,left_lm15_z,left_lm16_x,left_lm16_y,left_lm16_z,left_lm17_x,left_lm17_y,left_lm17_z,left_lm18_x,left_lm18_y,left_lm18_z,left_lm19_x,left_lm19_y,left_lm19_z,left_lm20_x,left_lm20_y,left_lm20_z,right_lm0_x,right_lm0_y,right_lm0_z,right_lm1_x,right_lm1_y,right_lm1_z,right_lm2_x,right_lm2_y,right_lm2_z,right_lm3_x,right_lm3_y,right_lm3_z,right_lm4_x,right_lm4_y,right_lm4_z,right_lm5_x,right_lm5_y,right_lm5_z,right_lm6_x,right_lm6_y,right_lm6_z,right_lm7_x,right_lm7_y,right_lm7_z,right_lm8_x,right_lm8_y,right_lm8_z,right_lm9_x,right_lm9_y,right_lm9_z,right_lm10_x,right_lm10_y,right_lm10_z,right_lm11_x,right_lm11_y,right_lm11_z,right_lm12_x,right_lm12_y,right_lm12_z,right_lm13_x,right_lm13_y,right_lm13_z,right_lm14_x,right_lm14_y,right_lm14_z,right_lm15_x,right_lm15_y,right_lm15_z,right_lm16_x,right_lm16_y,right_lm16_z,right_lm17_x,right_lm17_y,right_lm17_z,right_lm18_x,right_lm18_y,right_lm18_z,right_lm19_x,right_lm19_y,right_lm19_z,right_lm20_x,right_lm20_y,right_lm20_z
20,400,1,1,0.994384765625,0.9955836534500122,0.6415750980377197,0.8751001358032227,-1.020318407540799e-08,0.6143750548362732,0.8484653234481812,-0.0039140647277235985,0.5764274597167969,0.850124716758728,-0.0081172538921237,0.5472831726074219,0.8678284883499146,-0.010974318720400333,0.5314652323722839,0.889587938785553,-0.01474793255329132,0.5767262578010559,0.8464097380638123,-0.01978939399123192,0.538764476776123,0.8640190958976746,-0.027173208072781563,0.5158914923667908,0.8721224665641785,-0.029927128925919533,0.49759697914123535,0.8788697719573975,-0.031646355986595154,0.5838636159896851,0.8740071654319763,-0.021679770201444626,0.5454080104827881,0.889715313911438,-0.03127026930451393,0.5554466247558594,0.8824933171272278,-0.030840206891298294,0.5705811977386475,0.8753174543380737,-0.02888391725718975,0.5915093421936035,0.8995814323425293,-0.022403063252568245,0.5576257705688477,0.9119954705238342,-0.028165560215711594,0.5667503476142883,0.9047199487686157,-0.02105262689292431,0.5801123976707458,0.8985101580619812,-0.015523917973041534,0.5989446640014648,0.9222772717475891,-0.02328566461801529,0.5693747997283936,0.929821789264679,-0.025555457919836044,0.5775184631347656,0.9219291806221008,-0.018843824043869972,0.5896289944648743,0.9178788065910339,-0.013793165795505047,0.3085058927536011,0.8381860852241516,1.8212853447607813e-08,0.34189751744270325,0.8230721950531006,-0.002633051946759224,0.3775320053100586,0.8346561193466187,-0.0074539221823215485,0.4022590219974518,0.858395516872406,-0.01174152921885252,0.4134534001350403,0.8779056072235107,-0.01546977087855339,0.38018718361854553,0.8278935551643372,-0.01668998785316944,0.41742682456970215,0.8428407907485962,-0.025125591084361076,0.44000932574272156,0.8522360324859619,-0.028511028736829758,0.4578375220298767,0.8614043593406677,-0.03079572506248951,0.36928591132164,0.8513150215148926,-0.020796608179807663,0.4044513702392578,0.8825404047966003,-0.0334412045776844,0.3956816494464874,0.8728222846984863,-0.03230090066790581,0.38316115736961365,0.8609558343887329,-0.02820288948714733,0.3568900227546692,0.8732120990753174,-0.02427804097533226,0.3885747492313385,0.8968885540962219,-0.03191932290792465,0.37999945878982544,0.8872188925743103,-0.023532209917902946,0.36849069595336914,0.8787447214126587,-0.015514791011810303,0.34468546509742737,0.8911699652671814,-0.02816721796989441,0.3718504309654236,0.9093290567398071,-0.02922961860895157,0.36548617482185364,0.9007015824317932,-0.021302996203303337,0.35522738099098206,0.8936993479728699,-0.014879651367664337
21,420,1,1,0.9897085428237915,0.9960658550262451,0.642793595790863,0.8469704389572144,-1.672939831109943e-08,0.6161295175552368,0.8192433714866638,-0.004003802314400673,0.5794655084609985,0.8187017440795898,-0.008765390142798424,0.5502116084098816,0.8349761962890625,-0.012521311640739441,0.5322179198265076,0.8549764752388,-0.017151331529021263,0.5787261128425598,0.8097472786903381,-0.018102891743183136,0.5405420064926147,0.8241391777992249,-0.026855574920773506,0.5164716839790344,0.8318999409675598,-0.03094610758125782,0.4973442554473877,0.8395323753356934,-0.03358065336942673,0.5842047333717346,0.8362737894058228,-0.020789768546819687,0.5452502369880676,0.8535867929458618,-0.03234611824154854,0.55593341588974,0.8487181067466736,-0.03339666873216629,0.5712717175483704,0.842263400554657,-0.0320306234061718,0.5907778143882751,0.8619931936264038,-0.022525887936353683,0.5568664073944092,0.8768749237060547,-0.03062678873538971,0.5664851665496826,0.8716491460800171,-0.02418391965329647,0.5800369381904602,0.8660164475440979,-0.01834860071539879,0.5976697206497192,0.8859987854957581,-0.02441125363111496,0.5684801340103149,0.8952297568321228,-0.028557443991303444,0.5769951939582825,0.8892955780029297,-0.02224200963973999,0.5892676115036011,0.8854418396949768,-0.016888581216335297,0.305170476436615,0.8064878582954407,6.328547641487603e-08,0.3392336964607239,0.7893311381340027,-0.0014439236838370562,0.3754727244377136,0.7992565631866455,-0.006887858733534813,0.40066054463386536,0.8212302327156067,-0.012358483858406544,0.4139751195907593,0.8453871011734009,-0.017192332074046135,0.3769487738609314,0.7878206372261047,-0.016279293224215508,0.4149489998817444,0.800552487373352,-0.02629881724715233,0.43890589475631714,0.8083041310310364,-0.031056774780154228,0.4581398665904999,0.8164352178573608,-0.0340711772441864,0.367175817489624,0.8090177178382874,-0.021865246817469597,0.4048653841018677,0.8454626202583313,-0.03614741936326027,0.3952799141407013,0.8369324207305908,-0.03570379689335823,0.3822101354598999,0.8236057162284851,-0.03175721317529678,0.3551922142505646,0.8316125273704529,-0.0267292782664299,0.38880690932273865,0.8615192770957947,-0.03492356836795807,0.37925928831100464,0.8521470427513123,-0.025582091882824898,0.367979496717453,0.8428307175636292,-0.016611715778708458,0.3430676758289337,0.8510876297950745,-0.03202877566218376,0.3724048137664795,0.8735857009887695,-0.031708166003227234,0.3659958243370056,0.8649278879165649,-0.021904995664954185,0.3561719059944153,0.856112003326416,-0.014211338944733143
22,440,1,1,0.9882624745368958,0.9974205493927002,0.6422280073165894,0.8206517100334167,-2.1382001946790297e-08,0.6162101030349731,0.7915140986442566,-0.003788190660998225,0.5785359740257263,0.7880826592445374,-0.008560928516089916,0.5490694046020508,0.8030354976654053,-0.01256881095468998,0.5307502746582031,0.8237841129302979,-0.017463361844420433,0.5770961046218872,0.7771086096763611,-0.016561223194003105,0.5382629632949829,0.788705587387085,-0.025440119206905365,0.5143874883651733,0.7959948778152466,-0.03021528571844101,0.4952071011066437,0.8028411865234375,-0.033379390835762024,0.5818274021148682,0.803408682346344,-0.019592860713601112,0.5442513823509216,0.8212879300117493,-0.03126993775367737,0.5556961297988892,0.8199862241744995,-0.032744038850069046,0.5706489682197571,0.8140093684196472,-0.03177371993660927,0.5882281064987183,0.8297214508056641,-0.021772736683487892,0.5549116134643555,0.8450738191604614,-0.03002527356147766,0.5647052526473999,0.8420314788818359,-0.023766091093420982,0.5782797336578369,0.8364671468734741,-0.018055792897939682,0.5953271985054016,0.8546938300132751,-0.024149799719452858,0.5666894912719727,0.862935483455658,-0.028460748493671417,0.5748714208602905,0.8593401312828064,-0.022216850891709328,0.587117075920105,0.8556721210479736,-0.016820373013615608,0.303781658411026,0.7781010866165161,8.237074666794797e-08,0.33779993653297424,0.7591280937194824,-0.00026914585032500327,0.37405458092689514,0.7673412561416626,-0.005167831666767597,0.3987920582294464,0.7884304523468018,-0.010482151992619038,0.41386109590530396,0.8102192878723145,-0.015211344696581364,0.3776159882545471,0.7508332133293152,-0.01418180763721466,0.4154514670372009,0.7632836103439331,-0.024009278044104576,0.4398597478866577,0.7706424593925476,-0.029742196202278137,0.46041932702064514,0.7779461741447449,-0.033594537526369095,0.3682617247104645,0.7719849348068237,-0.020443856716156006,0.40424054861068726,0.8097557425498962,-0.033876631408929825,0.39310482144355774,0.8045833110809326,-0.034345366060733795,0.3795161545276642,0.7916902899742126,-0.03181768208742142,0.3569566309452057,0.7954767346382141,-0.025977130979299545,0.3902170658111572,0.8266403675079346,-0.033174969255924225,0.3799242675304413,0.8209831118583679,-0.02415657602250576,0.3683134615421295,0.8118430376052856,-0.016174469143152237,0.34545114636421204,0.8161065578460693,-0.03200029954314232,0.3745884299278259,0.8390223383903503,-0.03087812475860119,0.3671216368675232,0.8337275385856628,-0.020894929766654968,0.3564785420894623,0.8257672190666199,-0.013490129262208939
23,460,1,1,0.9848133325576782,0.9976724982261658,0.6429478526115417,0.7968224287033081,-3.6794432389797294e-08,0.6157944202423096,0.7654170393943787,-0.003571262815967202,0.5781941413879395,0.7613052129745483,-0.008580181747674942,0.5490866303443909,0.7753867506980896,-0.013009196147322655,0.5312981009483337,0.7958477139472961,-0.018164753913879395,0.5762661099433899,0.7481783032417297,-0.014335636980831623,0.5385345816612244,0.7591248750686646,-0.023688996210694313,0.5145135521888733,0.7661846280097961,-0.029315682128071785,0.49497735500335693,0.7727494835853577,-0.033227697014808655,0.5800997614860535,0.7731655240058899,-0.017745722085237503,0.5441187620162964,0.7950019836425781,-0.029722923412919044,0.5549943447113037,0.7961241006851196,-0.031559329479932785,0.5694671869277954,0.790533185005188,-0.03104148618876934,0.585968017578125,0.7991750836372375,-0.020588262006640434,0.554389476776123,0.8180546164512634,-0.0295858271420002,0.5639669299125671,0.8161896467208862,-0.02377191185951233,0.5770537257194519,0.8104415535926819,-0.018350644037127495,0.5930355191230774,0.8238866925239563,-0.023645928129553795,0.5670705437660217,0.8351028561592102,-0.028231244534254074,0.5755581855773926,0.8325074911117554,-0.022327598184347153,0.5870832800865173,0.8282250761985779,-0.0172099806368351,0.30549776554107666,0.7512023448944092,8.707769438842661e-08,0.34082719683647156,0.7329556941986084,0.0018200093181803823,0.37638574838638306,0.7404643297195435,-0.002949266228824854,0.40044403076171875,0.7602401971817017,-0.008748671971261501,0.4155803918838501,0.7810896039009094,-0.014205465093255043,0.3804890811443329,0.7192733883857727,-0.012784400023519993,0.4173087179660797,0.7295440435409546,-0.021867133677005768,0.4411599636077881,0.7358955144882202,-0.027460917830467224,0.46146270632743835,0.7418826222419739,-0.03135931119322777,0.3724561035633087,0.7387275695800781,-0.019747016951441765,0.40483400225639343,0.7752163410186768,-0.03004857711493969,0.3948190212249756,0.7746681571006775,-0.029583783820271492,0.38342976570129395,0.7650624513626099,-0.02777315303683281,0.3617256283760071,0.7620116472244263,-0.025855157524347305,0.3915625214576721,0.7942922711372375,-0.030239149928092957,0.38168248534202576,0.7905737161636353,-0.020916184410452843,0.3707242012023926,0.7816910743713379,-0.014004415832459927,0.34970593452453613,0.7837595343589783,-0.03248177468776703,0.37651896476745605,0.8073740601539612,-0.029838813468813896,0.3690013289451599,0.8033459782600403,-0.0198832955211401,0.35844939947128296,0.7950363755226135,-0.01304641179740429
24,480,1,1,0.9912322759628296,0.9977858066558838,0.6412793397903442,0.775599479675293,-3.7746065828514475e-08,0.6159959435462952,0.7451320886611938,-0.002668468514457345,0.5791548490524292,0.740308940410614,-0.007837643846869469,0.549734354019165,0.7534728050231934,-0.012723557651042938,0.5300943851470947,0.7707763910293579,-0.01827780157327652,0.5762885212898254,0.7233260273933411,-0.014921434223651886,0.5364020466804504,0.7347463965415955,-0.024441666901111603,0.511879026889801,0.7411950826644897,-0.029593486338853836,0.4924958050251007,0.746562659740448,-0.033078793436288834,0.5796135067939758,0.7485044002532959,-0.019018299877643585,0.5421039462089539,0.7700937986373901,-0.030886335298419,0.5525371432304382,0.7727825045585632,-0.03182544559240341,0.5661666989326477,0.768215000629425,-0.030915234237909317,0.5851601362228394,0.7747819423675537,-0.02253388985991478,0.5529536008834839,0.7934110164642334,-0.03196682780981064,0.5626773834228516,0.7931138873100281,-0.02579350396990776,0.5751551985740662,0.7881030440330505,-0.020119644701480865,0.5913358330726624,0.8002724051475525,-0.026131998747587204,0.5640904307365417,0.8105350732803345,-0.031134620308876038,0.572504460811615,0.808817446231842,-0.025178048759698868,0.5837095379829407,0.8050227165222168,-0.01996995508670807,0.3070446848869324,0.7294974327087402,1.1600309335335623e-07,0.340404748916626,0.7094956636428833,0.002347066765651107,0.3761822581291199,0.7161617875099182,-0.0022780338767915964,0.4003515839576721,0.7358832955360413,-0.008127148263156414,0.41552549600601196,0.7547839283943176,-0.013673011213541031,0.3826150894165039,0.6940107941627502,-0.012339988723397255,0.4191983640193939,0.702934741973877,-0.02126404643058777,0.44297805428504944,0.7074021100997925,-0.026632413268089294,0.4627569913864136,0.7113837003707886,-0.03031817637383938,0.37515443563461304,0.7128554582595825,-0.019579067826271057,0.40843629837036133,0.7481241226196289,-0.028583234176039696,0.40172961354255676,0.7523903250694275,-0.027661731466650963,0.393047958612442,0.7477707862854004,-0.02609127201139927,0.3645542860031128,0.7358562350273132,-0.026009736582636833,0.3941173255443573,0.7680540680885315,-0.02973833680152893,0.3845304846763611,0.7652550339698792,-0.020508693531155586,0.3741239309310913,0.7564757466316223,-0.014042386785149574,0.35226619243621826,0.7580063343048096,-0.03294016793370247,0.37809157371520996,0.7807512879371643,-0.030018160119652748,0.370907187461853,0.7769502401351929,-0.020171767100691795,0.36100250482559204,0.7682111263275146,-0.01360352709889412
25,500,1,1,0.9905024766921997,0.9981491565704346,0.640324592590332,0.7601608633995056,-5.0604768375706044e-08,0.6153267025947571,0.7294238209724426,-0.0027604196220636368,0.5778902769088745,0.7215588092803955,-0.007706910837441683,0.5479400753974915,0.7343279123306274,-0.012345843017101288,0.5290468335151672,0.7539430856704712,-0.017565540969371796,0.5753286480903625,0.7034415006637573,-0.013336451724171638,0.5357757806777954,0.7141092419624329,-0.0223601795732975,0.5111744403839111,0.7208145260810852,-0.02740364708006382,0.4914766550064087,0.725784182548523,-0.03106391802430153,0.5783398747444153,0.7279809713363647,-0.017501147463917732,0.5407079458236694,0.748924195766449,-0.02928265556693077,0.5516122579574585,0.753170907497406,-0.030425457283854485,0.5652961134910583,0.7490293979644775,-0.029621215537190437,0.5838406085968018,0.7543296217918396,-0.02114614099264145,0.5515890121459961,0.7734137177467346,-0.030916033312678337,0.5617976784706116,0.7744301557540894,-0.025033658370375633,0.5739653706550598,0.7698165774345398,-0.019484618678689003,0.5900694131851196,0.7802597284317017,-0.024866964668035507,0.563778817653656,0.7906118035316467,-0.030257517471909523,0.5726273059844971,0.7899600267410278,-0.024524947628378868,0.5838258266448975,0.7865006327629089,-0.019455792382359505,0.3082665205001831,0.7100602984428406,1.2613026001417893e-07,0.34114545583724976,0.6889409422874451,0.002434639260172844,0.37719637155532837,0.6949112415313721,-0.002480026101693511,0.4010029733181,0.7163208723068237,-0.00878493394702673,0.414386510848999,0.7381485104560852,-0.01494841929525137,0.38529643416404724,0.6730961203575134,-0.012280687689781189,0.4226461350917816,0.6811462044715881,-0.020431360229849815,0.4459710419178009,0.6848366856575012,-0.02521248161792755,0.4651404321193695,0.6871054172515869,-0.02872302569448948,0.37812715768814087,0.6921052932739258,-0.020081350579857826,0.4131790101528168,0.7239257097244263,-0.028918953612446785,0.40683868527412415,0.7307695150375366,-0.028423065319657326,0.39823800325393677,0.727812647819519,-0.0271471980959177,0.3680686950683594,0.7158052325248718,-0.026915356516838074,0.3979232907295227,0.7460307478904724,-0.030754808336496353,0.3879086673259735,0.7444471716880798,-0.022113587707281113,0.3775195777416229,0.7356400489807129,-0.016095545142889023,0.35633203387260437,0.7392593026161194,-0.034194398671388626,0.3817265033721924,0.7592957019805908,-0.03191908076405525,0.37364816665649414,0.7562841176986694,-0.02237548679113388,0.3635244071483612,0.7481693029403687,-0.015921760350465775
26,520,1,1,0.9909946918487549,0.9983325004577637,0.6387839317321777,0.7489988803863525,-6.510138916837604e-08,0.6134023666381836,0.7175650000572205,-0.0013973406748846173,0.5773335695266724,0.7091997265815735,-0.006160472985357046,0.5481795072555542,0.7205697894096375,-0.011153575032949448,0.5290443897247314,0.7382229566574097,-0.01660480536520481,0.5741962790489197,0.6875120997428894,-0.010682298801839352,0.535061240196228,0.6983013153076172,-0.019540462642908096,0.5109861493110657,0.7049505710601807,-0.02469201758503914,0.49197128415107727,0.7092861533164978,-0.028399739414453506,0.5768160820007324,0.7106343507766724,-0.015494048595428467,0.5405490398406982,0.7320050597190857,-0.02698894403874874,0.5495189428329468,0.7387785315513611,-0.028371741995215416,0.561808705329895,0.7363853454589844,-0.027789033949375153,0.5820439457893372,0.7366646528244019,-0.019865574315190315,0.5511871576309204,0.7569179534912109,-0.029418492689728737,0.560807466506958,0.7597574591636658,-0.024070052430033684,0.5721560120582581,0.7553299069404602,-0.018845178186893463,0.5882187485694885,0.7623614072799683,-0.024263344705104828,0.5630185604095459,0.7746387124061584,-0.02934449166059494,0.5709105134010315,0.7750434875488281,-0.024002764374017715,0.5810797810554504,0.7710703611373901,-0.01915065385401249,0.3097213804721832,0.6963939070701599,8.15409961774094e-08,0.3424070179462433,0.6739335656166077,0.002379909623414278,0.37906962633132935,0.6788593530654907,-0.003280320670455694,0.404186487197876,0.7004662752151489,-0.010180179961025715,0.4183877110481262,0.7238260507583618,-0.016759982332587242,0.3878280818462372,0.6549510359764099,-0.013747047632932663,0.4256841242313385,0.664117157459259,-0.022094352170825005,0.4486622214317322,0.6678892374038696,-0.02675757370889187,0.46802783012390137,0.6699172258377075,-0.030531320720911026,0.3812093436717987,0.6736027598381042,-0.021868595853447914,0.41479089856147766,0.7114823460578918,-0.031840723007917404,0.40317755937576294,0.7143213748931885,-0.030771875753998756,0.39130985736846924,0.7053432464599609,-0.029046904295682907,0.37159329652786255,0.6972679495811462,-0.028982680290937424,0.4001312851905823,0.7309188842773438,-0.032980434596538544,0.3883407413959503,0.7283232808113098,-0.023330481722950935,0.377948135137558,0.7176649570465088,-0.017070746049284935,0.3602156341075897,0.7208054065704346,-0.03662022203207016,0.3838096559047699,0.743236780166626,-0.03433812037110329,0.3744511306285858,0.739751398563385,-0.02465813234448433,0.364776074886322,0.7304377555847168,-0.018438095226883888
27,540,1,1,0.9924929141998291,0.997611939907074,0.6370938420295715,0.7391581535339355,-6.3466707445059e-08,0.6119811534881592,0.7068201899528503,-0.0009687180863693357,0.5763349533081055,0.69736248254776,-0.00564032094553113,0.5474147200584412,0.7092078328132629,-0.010799343697726727,0.5292786955833435,0.7275689840316772,-0.016617273911833763,0.5723744034767151,0.6761972308158875,-0.009407189674675465,0.5342149138450623,0.6860970854759216,-0.01787654682993889,0.5100791454315186,0.6918985247612,-0.02324625477194786,0.4909180998802185,0.6963787078857422,-0.027237707749009132,0.5751886963844299,0.6990464925765991,-0.014519085176289082,0.5406559705734253,0.719523549079895,-0.025485709309577942,0.5495267510414124,0.7256599068641663,-0.02720077708363533,0.5616645216941833,0.7236197590827942,-0.027089912444353104,0.5807991623878479,0.7252107858657837,-0.019166724756360054,0.5512822866439819,0.7446897625923157,-0.02834758721292019,0.5606603026390076,0.7473762035369873,-0.023433808237314224,0.572208046913147,0.7434055209159851,-0.018641378730535507,0.5873088240623474,0.7514370083808899,-0.023802006617188454,0.5617190003395081,0.7629210948944092,-0.02850673906505108,0.5693889856338501,0.7636048197746277,-0.02307259850203991,0.5800116658210754,0.7601270079612732,-0.018254736438393593,0.31120240688323975,0.6848933100700378,7.792716871790617e-08,0.3448237478733063,0.6639330387115479,0.002502691699191928,0.3817853629589081,0.6679323315620422,-0.0029217973351478577,0.40709906816482544,0.6881428360939026,-0.009788132272660732,0.421416312456131,0.7092286944389343,-0.01629307121038437,0.3909482955932617,0.6418359875679016,-0.012015760876238346,0.42835938930511475,0.6528382301330566,-0.02019086480140686,0.4508918225765228,0.6561620235443115,-0.02485680766403675,0.47016122937202454,0.6572659611701965,-0.028730319812893867,0.38409632444381714,0.6596373319625854,-0.020267343148589134,0.4170447885990143,0.6989203691482544,-0.030263232067227364,0.4050599932670593,0.7027484178543091,-0.02958989143371582,0.3933107852935791,0.6942600607872009,-0.028180470690131187,0.37459245324134827,0.6825253963470459,-0.02761564403772354,0.40162602066993713,0.7179669141769409,-0.03165490925312042,0.3897630572319031,0.7162150144577026,-0.022479789331555367,0.3799073398113251,0.7057604789733887,-0.016662342473864555,0.3635268807411194,0.7054900527000427,-0.035552334040403366,0.38542261719703674,0.7295171618461609,-0.033331844955682755,0.375643789768219,0.7269929051399231,-0.024097222834825516,0.3662370443344116,0.7181010842323303,-0.01824299432337284
28,560,1,1,0.9917499423027039,0.9970896244049072,0.6350956559181213,0.7315357327461243,-6.678087771661012e-08,0.6102544069290161,0.6987912654876709,-0.0003774574142880738,0.5747180581092834,0.6889135837554932,-0.004713654518127441,0.5466474890708923,0.7007040977478027,-0.009739803150296211,0.5294113159179688,0.7192936539649963,-0.015485849231481552,0.5704360008239746,0.6671117544174194,-0.008379383943974972,0.5324293375015259,0.6770117878913879,-0.016446847468614578,0.508652925491333,0.6822752952575684,-0.02173769474029541,0.48984187841415405,0.6866516470909119,-0.025746136903762817,0.5732799768447876,0.6896445155143738,-0.013677505776286125,0.5395927429199219,0.7120685577392578,-0.02416003681719303,0.5484405159950256,0.7174840569496155,-0.025788867846131325,0.5601624250411987,0.7147922515869141,-0.025867873802781105,0.5788859128952026,0.7158660888671875,-0.018539924174547195,0.5494905114173889,0.7363512516021729,-0.02766299992799759,0.5589733719825745,0.7386826872825623,-0.02292589657008648,0.5703582763671875,0.7344856262207031,-0.01836051233112812,0.5854634642601013,0.7422226667404175,-0.02333575300872326,0.5600938200950623,0.7540186047554016,-0.028200354427099228,0.5679221153259277,0.7545047402381897,-0.022970788180828094,0.5785041451454163,0.7511128187179565,-0.018335310742259026,0.3129836320877075,0.6756090521812439,8.130270146011753e-08,0.34645897150039673,0.6557528376579285,0.0026381665375083685,0.383225679397583,0.659261167049408,-0.0026273129042237997,0.40898796916007996,0.6795229315757751,-0.009535783901810646,0.4244837164878845,0.6990635991096497,-0.01600102335214615,0.3936969041824341,0.6320337057113647,-0.010456738993525505,0.4312897026538849,0.6424826383590698,-0.01835246942937374,0.4538651704788208,0.6463426947593689,-0.022895369678735733,0.4728982746601105,0.6479332447052002,-0.026679759845137596,0.38666388392448425,0.6490097045898438,-0.01887425035238266,0.4196484386920929,0.6890034079551697,-0.028802182525396347,0.40774786472320557,0.6946321129798889,-0.028394782915711403,0.39617952704429626,0.68711256980896,-0.02727876976132393,0.37688374519348145,0.671216607093811,-0.026514975354075432,0.40344393253326416,0.7080593109130859,-0.03079035133123398,0.39129865169525146,0.7069246172904968,-0.022029580548405647,0.38172635436058044,0.6963915824890137,-0.016584299504756927,0.3654043674468994,0.6937108039855957,-0.034726981073617935,0.3870191276073456,0.7198137044906616,-0.03280946984887123,0.37716177105903625,0.7175902128219604,-0.023920392617583275,0.3679528832435608,0.708133339881897,-0.018384220078587532
29,580,1,1,0.9928985238075256,0.9964788556098938,0.6350854635238647,0.7261704802513123,-8.400422757404158e-08,0.6106044054031372,0.6931207180023193,0.00016347976634278893,0.5749672055244446,0.683468222618103,-0.003777159145101905,0.5465049743652344,0.6949588656425476,-0.008450761437416077,0.527725100517273,0.712730884552002,-0.013830295763909817,0.5707918405532837,0.6600983738899231,-0.007946296595036983,0.5329831838607788,0.6692824959754944,-0.016119610518217087,0.5088375806808472,0.6735638976097107,-0.0214298777282238,0.48960697650909424,0.6777920722961426,-0.025487201288342476,0.573318600654602,0.6817710995674133,-0.013342462480068207,0.5392746329307556,0.706551730632782,-0.02385200373828411,0.5486540198326111,0.711327850818634,-0.02524908445775509,0.5604692101478577,0.7078931927680969,-0.025240566581487656,0.578673243522644,0.7074117660522461,-0.018315641209483147,0.549172043800354,0.7294182181358337,-0.027432924136519432,0.5586821436882019,0.7312860488891602,-0.022475874051451683,0.5697240233421326,0.7268505096435547,-0.017830122262239456,0.5850804448127747,0.7333617806434631,-0.023205747827887535,0.5605832934379578,0.7463168501853943,-0.02824060246348381,0.5686452984809875,0.7466982007026672,-0.023182787001132965,0.5789296627044678,0.7432868480682373,-0.018644466996192932,0.31516003608703613,0.6656144261360168,8.165833520479282e-08,0.3487809896469116,0.6453137397766113,0.0028354504611343145,0.3854858875274658,0.6489160060882568,-0.0021711464505642653,0.41106846928596497,0.6688211560249329,-0.008910227566957474,0.4254549443721771,0.6892915964126587,-0.015239987522363663,0.39643192291259766,0.6234175562858582,-0.010047294199466705,0.43343305587768555,0.6353100538253784,-0.01775440201163292,0.4555237293243408,0.6399534940719604,-0.02224194072186947,0.47396600246429443,0.6423718333244324,-0.02599393203854561,0.3894379436969757,0.6400275230407715,-0.018306544050574303,0.42068612575531006,0.6804649233818054,-0.027624955400824547,0.4096793830394745,0.6859164834022522,-0.027092305943369865,0.399125337600708,0.6790380477905273,-0.026145409792661667,0.37948358058929443,0.6616365909576416,-0.025792594999074936,0.4044814705848694,0.699468195438385,-0.029666855931282043,0.3929862976074219,0.6978397965431213,-0.021311884745955467,0.38386428356170654,0.6873531937599182,-0.01633245125412941,0.3677225410938263,0.6833899617195129,-0.03386687487363815,0.38806453347206116,0.7109724879264832,-0.03186791390180588,0.3785073161125183,0.7079375982284546,-0.023504944518208504,0.3694782555103302,0.6978620886802673,-0.01840057037770748
